,player_id,player_name,games_played,season,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,fantasy_points,fantasy_points_ppr
0,00-0028595,S.Tolzien,2,2015,1.0,1.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,0.0,-1.9299032299313692,0.0,0.0,3.0,-3.0,0.0,1.0,0.0,0.0,-3.7618282514740713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13999999999999999,-0.13999999999999999
0,00-0028702,C.Matthews,11,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,151.0,1.0,0.0,0.0,339.0,42.0,9.0,2.5618218599967806,0.0,0.0,21.1,34.1
0,00-0028825,T.Pryor,2,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-0.7927789846435189,0.0,1.0,8.0,42.0,0.0,0.0,0.0,114.0,5.0,1.0,-2.056802691579328,0.0,0.0,4.1000000000000005,5.1000000000000005
0,00-0028838,L.Donnell,8,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0,223.0,2.0,0.0,0.0,247.0,86.0,13.0,0.524318153995627,0.0,0.0,34.3,63.3
0,00-0028841,W.Johnson,5,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,1.0,0.4231833803351037,0.0,2.0,4.0,16.0,0.0,0.0,0.0,46.0,5.0,1.0,-3.358406624465715,1.0,0.0,10.3,12.3
0,00-0028872,J.Hekker,4,2015,1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,-5.253574986825697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8
0,00-0028903,G.Celek,10,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0,186.0,3.0,0.0,0.0,175.0,98.0,10.0,12.79579301297781,0.0,0.0,36.599999999999994,55.599999999999994
0,00-0028905,C.Owusu,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,80.0,0.0,0.0,0.0,212.0,22.0,2.0,-1.680485270509962,0.0,0.0,8.0,14.0
0,00-0028957,A.Davis,3,2015,56.0,94.0,547.0,1.0,3.0,11.0,96.0,1.0,1.0,776.0,213.0,25.0,-36.83697281135839,0.0,0.22087661432484768,7.0,33.0,0.0,1.0,1.0,4.0,-1.9433012112858705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.180000000000003,19.180000000000003
0,00-0028958,C.Harkey,6,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,26.0,0.0,0.0,0.0,4.0,22.0,2.0,0.9860924477688968,0.0,0.0,2.6,7.6000000000000005
0,00-0028986,C.Keenum,5,2015,76.0,125.0,828.0,4.0,1.0,4.0,28.0,1.0,1.0,1009.0,400.0,41.0,10.389424871463564,0.0,0.39132370352405116,12.0,5.0,0.0,2.0,1.0,1.0,-11.80204708196382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.62,43.62
0,00-0028987,P.Supernaw,2,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,32.0,0.0,1.0,1.0,28.0,13.0,1.0,-6.072451069485396,0.0,0.0,1.2000000000000002,4.2
0,00-0029000,C.Beasley,16,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,75.0,536.0,5.0,1.0,1.0,351.0,324.0,31.0,16.296035945796053,0.0,0.0,81.6,133.6
0,00-0029004,L.Dunbar,4,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,67.0,0.0,0.0,0.0,1.0,2.2492715480620973,0.0,21.0,23.0,215.0,0.0,0.0,0.0,100.0,151.0,9.0,8.824924240005203,0.0,0.0,28.200000000000003,49.199999999999996
0,00-0029033,G.Whalen,7,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,205.0,1.0,1.0,1.0,208.0,51.0,11.0,0.8889064477989441,0.0,0.0,24.5,43.5
0,00-0029068,D.Coleman,5,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,0.0,0.0,0.0,3.0,1.9450605910969896,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.694319675443694,0.0,0.0,3.2,4.2
0,00-0029104,J.Gray,7,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,176.0,0.0,0.0,0.0,11.0,-5.288372944138246,0.0,7.0,8.0,76.0,0.0,0.0,0.0,18.0,59.0,2.0,0.5071960797649809,0.0,0.0,25.200000000000003,32.2
0,00-0029119,D.Carrier,11,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,141.0,1.0,0.0,0.0,136.0,77.0,4.0,1.8180448327912018,0.0,0.0,20.1,37.10000000000001
0,00-0029129,R.Streater,1,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,7.0,1.0,1.0,0.7709446819499135,0.0,0.0,0.8,1.8
0,00-0029137,A.Jeffery,9,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,94.0,807.0,4.0,1.0,0.0,1371.0,177.0,43.0,19.65865686845146,0.0,0.0,104.7,158.7
0,00-0029141,A.Morris,16,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,751.0,1.0,0.0,0.0,32.0,-29.678535371174803,0.0,10.0,13.0,55.0,0.0,0.0,0.0,14.0,38.0,2.0,-0.32013341033598397,0.0,0.0,86.6,96.6
0,00-0029159,J.Kearse,16,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,68.0,685.0,5.0,1.0,0.0,811.0,228.0,32.0,41.67733320526021,0.0,0.0,98.5,147.5
0,00-0029191,D.Shead,0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,00-0029205,T.Cadet,6,2015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,-0.3807828961871564,0.0,0.0,11.0,28.0,0.0,1.0,1.0,0.0,-7.702322806522716,0.0,17.0,22.0,214.0,1.0,0.0,0.0,95.0,153.0,9.0,12.962036128446925,0.0,0.0,28.2,45.2
0,00-0029234,K.Moore,3,2015,61.0,104.0,779.0,4.0,6.0,5.0,23.0,0.0,0.0,893.0,354.0,40.0,-0.48858216402611987,0.0,0.036252007320924,2.0,-1.0,0.0,1.0,1.0,0.0,-6.947143348515965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.06,33.06
0,00-0029239,B.Bolden,11,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,207.0,0.0,0.0,0.0,9.0,-16.403108957141935,0.0,19.0,30.0,180.0,2.0,0.0,0.0,65.0,129.0,8.0,2.2423497125273566,0.0,0.0,50.7,69.69999999999999
0,00-0029253,M.Schwartz,1,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,-1.6971494573517705,0.0,0.0,0.0,0.0
0,00-0029262,R.Randle,16,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,90.0,801.0,8.0,0.0,0.0,984.0,205.0,35.0,26.3799503807805,0.0,0.0,128.10000000000002,185.10000000000002
0,00-0029263,R.Wilson,16,2015,329.0,483.0,4024.0,34.0,8.0,45.0,265.0,3.0,2.0,4122.0,1826.0,187.0,130.49034566590691,0.0,2.9972608234678377,103.0,553.0,1.0,4.0,1.0,31.0,4.016270937161268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.26,336.26
0,00-0029264,B.Pierce,4,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,-3.8160693809320922,0.0,3.0,5.0,7.0,0.0,0.0,0.0,32.0,2.0,0.0,-0.48749096947722137,0.0,0.0,1.8000000000000003,4.799999999999999
0,00-0029269,T.Benjamin,16,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,1.0,0.12090251059271373,0.0,68.0,125.0,966.0,5.0,1.0,1.0,1551.0,321.0,39.0,7.674715856836201,0.0,1.0,131.8,199.8
0,00-0029273,R.Turbin,10,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,199.0,1.0,0.0,0.0,10.0,-5.18819788003185,0.0,7.0,10.0,23.0,0.0,0.0,0.0,-6.0,26.0,0.0,-8.811110429582186,0.0,0.0,28.2,35.2
0,00-0029275,L.Green,13,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,63.0,429.0,4.0,0.0,0.0,485.0,222.0,24.0,20.304688971027485,2.0,0.0,70.89999999999999,107.89999999999999
0,00-0029293,M.Jones,16,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,0.0,0.0,1.0,-1.012947523558978,0.0,65.0,103.0,816.0,4.0,0.0,0.0,1330.0,289.0,33.0,26.82732409860648,0.0,0.0,108.9,173.9
0,00-0029304,B.Nortman,1,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.113924009958282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1
0,00-0029319,J.Bellamy,10,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,34.0,224.0,2.0,0.0,0.0,351.0,68.0,8.0,4.11664048676091,0.0,0.0,34.4,53.4
0,00-0029336,B.Golden,1,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,1.05905954958871,0.0,0.0,0.5,1.5
0,00-0029384,B.Rainey,5,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,1.0,0.0,0.0,-2.7218944358755834,0.0,3.0,3.0,16.0,0.0,0.0,0.0,-5.0,21.0,1.0,0.6019912482588552,0.0,0.0,3.4,6.3999999999999995
0,00-0029388,D.Thompson,2,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,81.0,0.0,0.0,0.0,103.0,3.0,2.0,1.554299221374095,0.0,0.0,8.1,10.1
0,00-0029394,B.Bersin,5,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,119.0,0.0,1.0,1.0,100.0,33.0,5.0,0.6327876507421024,0.0,0.0,9.899999999999999,18.9
0,00-0029407,W.Hill,1,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0
0,00-0029415,K.Martin,9,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.3238474656827748,0.0,24.0,37.0,269.0,2.0,0.0,0.0,374.0,76.0,14.0,11.92588612065071,0.0,0.0,39.5,63.49999999999999
0,00-0029418,N.Goode,1,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0
0,00-0029429,B.Brown,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,72.0,1.0,0.0,0.0,6.0,-3.8861708181211725,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,-1.3706650116946548,0.0,0.0,13.2,13.2
0,00-0029435,D.Johnson,1,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.2588300048373639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.6000000000000001
0,00-0029438,C.Polk,15,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,334.0,1.0,0.0,0.0,13.0,-18.286011408548802,0.0,16.0,28.0,109.0,1.0,0.0,0.0,85.0,57.0,5.0,-5.43427068379242,0.0,0.0,56.3,72.3
0,00-0029492,J.Olawale,10,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,110.0,1.0,0.0,0.0,9.0,2.3788465686375275,0.0,9.0,11.0,84.0,0.0,0.0,0.0,20.0,67.0,5.0,0.1222057183040306,0.0,0.0,25.400000000000002,34.400000000000006
0,00-0029510,J.Grimes,13,2015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.9588559087133036,0.0,0.0,56.0,282.0,1.0,0.0,0.0,11.0,-2.928964309860021,1.0,26.0,31.0,173.0,1.0,0.0,0.0,74.0,131.0,7.0,-1.7411832524850952,0.0,0.0,59.5,85.5
0,00-0029531,R.Lindley,1,2015,6.0,10.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,11.0,4.0,3.3890308131230995,0.0,0.1376688429777995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,6.32
0,00-0029534,C.Helfet,7,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,130.0,0.0,0.0,0.0,117.0,79.0,7.0,6.918584644328803,0.0,0.0,13.0,26.0
0,00-0029563,O.Bolden,1,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0
0,00-0029567,N.Foles,11,2015,190.0,337.0,2052.0,7.0,10.0,14.0,98.0,3.0,1.0,2707.0,1154.0,82.0,-89.16748955249732,1.0,0.1230099650384135,17.0,20.0,1.0,1.0,1.0,4.0,-7.273695273817138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.08,96.08
0,00-0029572,J.Wright,15,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,1.0,1.876791890594177,0.0,34.0,50.0,442.0,0.0,1.0,1.0,476.0,175.0,25.0,16.03301113159524,0.0,0.0,45.10000000000001,79.1
0,00-0029580,R.Matthews,11,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,-0.1642319769598543,0.0,43.0,61.0,662.0,4.0,0.0,0.0,694.0,236.0,31.0,37.28063300138456,0.0,0.0,90.60000000000001,133.6
0,00-0029587,R.Ellison,11,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,124.0,1.0,0.0,0.0,28.0,126.0,5.0,1.7001696570955795,0.0,0.0,18.400000000000002,29.400000000000002
0,00-0029588,D.Herron,8,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,79.0,0.0,1.0,0.0,4.0,-5.931112232568334,0.0,9.0,10.0,47.0,0.0,0.0,0.0,13.0,35.0,1.0,-2.8271676758886315,0.0,0.0,12.600000000000001,21.6
0,00-0029604,K.Cousins,16,2015,379.0,543.0,4166.0,29.0,11.0,26.0,186.0,4.0,3.0,4352.0,1875.0,204.0,97.09486010738543,2.0,2.712350019931283,26.0,48.0,5.0,4.0,0.0,8.0,2.848446216346929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.44,293.44
0,00-0029608,T.Hilton,16,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,134.0,1124.0,5.0,1.0,0.0,1724.0,381.0,49.0,16.05647186607235,0.0,0.0,142.4,211.39999999999998
0,00-0029613,D.Martin,16,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,1402.0,6.0,4.0,4.0,61.0,-19.98017154302235,0.0,33.0,44.0,271.0,1.0,1.0,1.0,91.0,231.0,10.0,3.0917103304978113,0.0,0.0,199.3,232.3
0,00-0029614,C.Givens,14,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,1.0,-2.036514436942525,0.0,20.0,54.0,353.0,1.0,0.0,0.0,723.0,52.0,13.0,-10.062253456846364,0.0,0.0,43.099999999999994,63.099999999999994
0,00-0029615,L.Miller,16,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,872.0,8.0,1.0,1.0,40.0,-15.446809628431009,0.0,47.0,57.0,397.0,2.0,0.0,0.0,-3.0,427.0,14.0,11.965036734443856,0.0,0.0,184.90000000000003,231.89999999999998
0,00-0029619,J.Lane,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4403641661629081,0.0,2.0,2.0,13.0,0.0,0.0,0.0,2.0,11.0,0.0,0.7233662400394677,0.0,0.0,1.3,3.3
0,00-0029623,A.Tanney,1,2015,10.0,14.0,99.0,1.0,0.0,3.0,34.0,0.0,0.0,123.0,24.0,7.0,-0.5631548078923381,0.0,0.0744311825583883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,7.96
0,00-0029626,I.Pead,1,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,-6.216523510287516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7,-1.7
0,00-0029632,M.Sanu,16,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,71.0,2.0,0.0,0.0,3.0,5.293080920528155,0.0,33.0,49.0,394.0,0.0,1.0,0.0,341.0,203.0,17.0,6.450953740699932,0.0,0.0,58.5,91.5
0,00-0029634,J.Hanna,8,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,79.0,0.0,0.0,0.0,60.0,77.0,4.0,-2.2743793539120816,0.0,0.0,7.9,16.900000000000002
0,00-0029638,M.Floyd,15,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,89.0,849.0,6.0,0.0,0.0,1413.0,208.0,40.0,41.15952862660781,0.0,0.0,120.9,172.89999999999998
0,00-0029640,B.Quick,9,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,102.0,0.0,0.0,0.0,512.0,39.0,5.0,-11.033990398471438,0.0,0.0,10.200000000000001,20.200000000000003
0,00-0029647,K.Wilber,1,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0
0,00-0029660,T.Graham,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,24.0,0.0,0.0,0.0,-17.0,41.0,1.0,-0.5302349755074829,0.0,0.0,2.4,6.4
0,00-0029668,A.Luck,7,2015,162.0,293.0,1881.0,15.0,12.0,15.0,88.0,2.0,0.0,2824.0,698.0,90.0,-7.84543008372118,1.0,0.2637854966900255,33.0,196.0,0.0,1.0,1.0,13.0,-2.938397851830814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.83999999999997,130.83999999999997
0,00-0029677,B.Weeden,6,2015,97.0,140.0,1043.0,5.0,2.0,10.0,77.0,2.0,1.0,1016.0,484.0,53.0,12.16319083190116,0.0,1.161840304068391,16.0,47.0,1.0,0.0,0.0,5.0,7.11747635797176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.41999999999999,66.41999999999999
0,00-0029682,B.Osweiler,8,2015,170.0,275.0,1967.0,10.0,6.0,23.0,151.0,3.0,1.0,2422.0,885.0,91.0,5.108074138501752,0.0,0.5105428749133959,21.0,61.0,1.0,1.0,0.0,5.0,-0.6434063363229563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.78,116.78
0,00-0029683,R.Hillman,16,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,863.0,7.0,2.0,1.0,43.0,-16.956050885208803,0.0,24.0,35.0,111.0,0.0,1.0,0.0,33.0,122.0,3.0,-17.32911685150001,0.0,0.0,137.4,161.4
0,00-0029688,D.Poe,1,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.7625142905162647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,6.1
0,00-0029689,D.Allen,12,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3420331836096011,0.0,16.0,29.0,109.0,1.0,0.0,0.0,176.0,50.0,4.0,-2.720874768216163,0.0,0.0,17.000000000000004,33.0
